OBJECTID;Categorie;Adres ;Aanduiding ;Naam;Complex;Bouwjaar ;Architect ;Datum aanwijzing;Object nummer;Meer informatie;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d
613;Cultuurhistorisch pand;St Catharinastraat 42;;;;;;;CP0215;https://beeldmateriaal.eindhoven.nl/monumenten/CP0215.pdf;91.699624;38.4162378927216;"{""type"": ""Polygon"", ""coordinates"": [[[5.472096093459779, 51.43599692593875], [5.472075026809641, 51.436013561362124], [5.472031303128541, 51.43601139101463], [5.472021012770089, 51.436092386467976], [5.472110300884916, 51.43609659996995], [5.472116945040001, 51.43609655017911], [5.472123760450877, 51.436095790157665], [5.472130301325172, 51.43609433820823], [5.4721363520243145, 51.436092239431616], [5.472141768817097, 51.43608953887618], [5.472149136417422, 51.43608411332839], [5.472154039844292, 51.43608375919104], [5.472165341434593, 51.43607482518772], [5.472163556492845, 51.43607394560069], [5.472197432558514, 51.436047188548976], [5.472096093459779, 51.43599692593875]]]}";51.4360525012,5.4720972739
616;Cultuurhistorisch pand;Paradijslaan 12;;;;;;;CP0218;https://beeldmateriaal.eindhoven.nl/monumenten/CP0218.pdf;79.49586965;40.01559619991009;"{""type"": ""Polygon"", ""coordinates"": [[[5.477870780988882, 51.43564105150797], [5.477871036599459, 51.4356408616478], [5.4779877074207235, 51.43570336784027], [5.478021480001793, 51.435677053215876], [5.478039256540119, 51.43566320217844], [5.477874023117075, 51.43558056329026], [5.477831892922201, 51.4356203260442], [5.477870780988882, 51.43564105150797]]]}";51.4356422797,5.47793449909
621;Cultuurhistorisch pand;Grote Berg 62,62,A,62B;Woonhuis;;;;;;CP0222;https://beeldmateriaal.eindhoven.nl/monumenten/CP0222.pdf;87.39729564;43.0900992877911;"{""type"": ""Polygon"", ""coordinates"": [[[5.4751573408087335, 51.43579343230766], [5.475136891571056, 51.4358014656567], [5.475106514414855, 51.43581823090805], [5.47512422882404, 51.43583657419896], [5.475139290331267, 51.435852168957155], [5.475207786687581, 51.435824880603505], [5.4752619701004015, 51.43580329466805], [5.475288605972726, 51.43575716261249], [5.475301243767448, 51.435735274613556], [5.47522054193498, 51.435716252714265], [5.475181082610148, 51.43578500096462], [5.4751573408087335, 51.43579343230766]]]}";51.4357844661,5.4752112841
631;Cultuurhistorisch pand;Grote Berg 21;;;;;;;CP0272;https://beeldmateriaal.eindhoven.nl/monumenten/CP0272.pdf;62.2874377;45.8341392843167;"{""type"": ""Polygon"", ""coordinates"": [[[5.476844582672263, 51.43599738438853], [5.476891109587085, 51.4360083677628], [5.476964815609051, 51.435884644760364], [5.476975066699888, 51.43586857409287], [5.476961368872937, 51.43586515997171], [5.476967662883972, 51.435855285553146], [5.476946598182411, 51.43585004342179], [5.476914921304301, 51.43590396393427], [5.476875627907325, 51.4358949516064], [5.476861919847108, 51.43593023372566], [5.476878538597944, 51.435934400656805], [5.476844582672263, 51.43599738438853]]]}";51.4359329293,5.47690624214
646;Cultuurhistorisch pand;Kleine Berg 61A, 63;;;;;;;CP0235;https://beeldmateriaal.eindhoven.nl/monumenten/CP0235.pdf;517.2872203549999;158.63584743371;"{""type"": ""Polygon"", ""coordinates"": [[[5.474766799467259, 51.43612298192207], [5.474789466971426, 51.43615112728176], [5.474819100263133, 51.436187921689054], [5.475059600955336, 51.43611250519319], [5.475034459336834, 51.43608118964976], [5.475083431758835, 51.436065819802856], [5.475129980831062, 51.436051176253265], [5.475196252114334, 51.43611530170936], [5.475228231554247, 51.43614624710661], [5.475132279573448, 51.43616936659539], [5.475128543090363, 51.43616331105161], [5.475025087342722, 51.43618823385535], [5.475051906307181, 51.436231709810855], [5.475210242402702, 51.43619356001325], [5.475305436844375, 51.43617062440276], [5.475412858398681, 51.4361447410509], [5.47532514010376, 51.43605999935458], [5.475253483216105, 51.43599084079264], [5.475227221230016, 51.435965494617854], [5.474951050478773, 51.43605996108966], [5.474766799467259, 51.43612298192207]]]}";51.4361019307,5.47511847156
1661;Cultuurhistorisch pand;Edenstraat 47, 49;;;;;;;CP0325;https://beeldmateriaal.eindhoven.nl/monumenten/CP0325.pdf;178.4006057;66.3761438263407;"{""type"": ""Polygon"", ""coordinates"": [[[5.478099207995319, 51.43126603862148], [5.478137369031743, 51.43123405046395], [5.4781552249675745, 51.431219082945674], [5.478219127366318, 51.43124685295495], [5.478244752287184, 51.43122516120884], [5.478215836334881, 51.43121181765733], [5.478201753429979, 51.43122375664571], [5.478168217268211, 51.43120827738889], [5.478221980040714, 51.43116312117841], [5.478140585906447, 51.431125198642086], [5.478137944396574, 51.43112740293228], [5.478084818788674, 51.431102653648956], [5.478020274507676, 51.43115678891108], [5.478017058778319, 51.431159488023894], [5.478004737416192, 51.43116061223313], [5.477997629779428, 51.43116657277775], [5.477992463065965, 51.431170904857076], [5.477994450060661, 51.43117941558626], [5.477975589176718, 51.431195229698375], [5.477965005944346, 51.43120410348581], [5.478099207995319, 51.43126603862148]]]}";51.4311866136,5.47809985966
1664;Cultuurhistorisch pand;Edenstraat 33, 35;;;;;;;CP0323;https://beeldmateriaal.eindhoven.nl/monumenten/CP0323.pdf;227.40612548;78.1506095522585;"{""type"": ""Polygon"", ""coordinates"": [[[5.477391426474731, 51.43168793353881], [5.477507413256771, 51.43174447228216], [5.477573514325421, 51.43169149563655], [5.477629019078277, 51.43171782980531], [5.477682938345744, 51.431673426075555], [5.477742484720692, 51.43170159792983], [5.477778057413638, 51.43167223300285], [5.477676353685019, 51.431622679315566], [5.477648148787758, 51.43164597472373], [5.477516351782447, 51.431581743293464], [5.477487194499025, 51.431606305007726], [5.477478285045595, 51.43160216813748], [5.477410452257845, 51.43165931681854], [5.477420081377623, 51.43166378571724], [5.477391426474731, 51.43168793353881]]]}";51.4316647588,5.47755932271
1670;Cultuurhistorisch pand;Don Boscostraat  2;;;;;;;CP0336;https://beeldmateriaal.eindhoven.nl/monumenten/CP0336.pdf;477.37995110500003;114.084340007026;"{""type"": ""Polygon"", ""coordinates"": [[[5.475766972022307, 51.434565782195286], [5.475727671893423, 51.43449774624851], [5.475680171145658, 51.43450794316594], [5.475585691516117, 51.43433602923145], [5.475630535611464, 51.43432640065735], [5.475596721840434, 51.43426485391636], [5.475406857587309, 51.43430561778179], [5.475448334368871, 51.43438110020313], [5.475395420056749, 51.434392457052724], [5.4754210652840545, 51.43443914277432], [5.475426096528726, 51.43443806031967], [5.475478759860266, 51.43453554212217], [5.475550345310234, 51.4345198070619], [5.475594584733927, 51.43460325579404], [5.475766972022307, 51.434565782195286]]]}";51.4344378042,5.47556050224
1679;Cultuurhistorisch pand;St Catharinastraat 50 t/m 60;;;;;;;CP0214;https://beeldmateriaal.eindhoven.nl/monumenten/CP0214.pdf;303.0430739;102.42508315166;"{""type"": ""Polygon"", ""coordinates"": [[[5.472475590186357, 51.435703923336845], [5.472442447215951, 51.435730266454215], [5.472328283845665, 51.43567415282127], [5.472295270076105, 51.43570040591554], [5.472408469013839, 51.4357560348984], [5.472376675801722, 51.43578129836783], [5.472264282933068, 51.435726064266746], [5.472200495334345, 51.43577676205], [5.472312182942473, 51.43583166414728], [5.472272419787279, 51.43586328121791], [5.472370346408273, 51.43591141405903], [5.472441500107384, 51.43585452658068], [5.472571587814223, 51.43575111540973], [5.472475590186357, 51.435703923336845]]]}";51.4357895314,5.4723840712
1692;Cultuurhistorisch pand;Heilige Geeststraat 27;;;;;;;CP0321;https://beeldmateriaal.eindhoven.nl/monumenten/CP0321.pdf;58.029016999999996;31.689799992523398;"{""type"": ""Polygon"", ""coordinates"": [[[5.473344514031674, 51.43736524430762], [5.473401668282104, 51.43734273929712], [5.473329148471822, 51.43727081168683], [5.4732514435281825, 51.437301439641], [5.473313142219994, 51.437362642829946], [5.473333721781894, 51.437354537796026], [5.473344514031674, 51.43736524430762]]]}";51.437320367,5.47332645768
1693;Cultuurhistorisch pand;Kleine Berg 13,15,17;Woonhuis;;;;;;CP0077;https://beeldmateriaal.eindhoven.nl/monumenten/CP0077.pdf;209.30426615;76.3714701720034;"{""type"": ""Polygon"", ""coordinates"": [[[5.475389136760092, 51.43751021949818], [5.475357799875443, 51.43765976083191], [5.475525001083279, 51.437613270498964], [5.475533713713552, 51.437574666523176], [5.475544477670633, 51.437570469632114], [5.475563070602162, 51.43759122834351], [5.475631950873811, 51.43756713043263], [5.4756684620175005, 51.43755435764793], [5.475581289341174, 51.43747080224015], [5.475578853488388, 51.43746806254422], [5.475560422280408, 51.437478800024806], [5.475518244840745, 51.437510966543094], [5.475529338286262, 51.437520962519], [5.47549949092106, 51.437540751258155], [5.475477270425037, 51.437534603680106], [5.475477100906182, 51.437534700886324], [5.475389136760092, 51.43751021949818]]]}";51.43756462,5.47549539191
1695;Cultuurhistorisch pand;Wilhelminaplein 12;;;;;;;CP0079;https://beeldmateriaal.eindhoven.nl/monumenten/CP0079.pdf;1.4052851;32.5395472172036;"{""type"": ""Polygon"", ""coordinates"": [[[5.471213511389414, 51.437649145270676], [5.471347662979427, 51.43753028101708], [5.471347664415931, 51.43753028011716], [5.471345619088599, 51.4375293836275], [5.471213511389414, 51.437649145270676]]]}";51.437569603,5.47130226487
1696;Cultuurhistorisch pand;Julianastraat 1 Bis;Woonhuis;;;;;;CP0082;https://beeldmateriaal.eindhoven.nl/monumenten/CP0082.pdf;77.582802;35.8672222188409;"{""type"": ""Polygon"", ""coordinates"": [[[5.469928760831607, 51.43748588748691], [5.47001031699912, 51.437404589857195], [5.469920481335703, 51.4373693821911], [5.469841442456473, 51.43745098358559], [5.469928760831607, 51.43748588748691]]]}";51.4374275734,5.46992544862
1698;Cultuurhistorisch pand;Catharinaplein 21;;;;;;;CP0334;https://beeldmateriaal.eindhoven.nl/monumenten/CP0334.pdf;1055.972698285;149.717309222918;"{""type"": ""Polygon"", ""coordinates"": [[[5.480354894406387, 51.43771033145795], [5.480792231838259, 51.437813134693535], [5.48089824017145, 51.437637311851624], [5.481033503500708, 51.437670578747905], [5.481107962375754, 51.43754715275031], [5.480924827742756, 51.43741104552025], [5.480722160408308, 51.437517468125904], [5.480354894406387, 51.43771033145795]]]}";51.4376226067,5.48077337137
1699;Cultuurhistorisch pand;Heilige Geeststraat 11;Woonhuis;;;;;;CP0089;https://beeldmateriaal.eindhoven.nl/monumenten/CP0089.pdf;70.350006;35.4940988823953;"{""type"": ""Polygon"", ""coordinates"": [[[5.472670488150351, 51.43755488987925], [5.4726075493219914, 51.437591475038154], [5.472722520463148, 51.437669124661], [5.472785473671565, 51.437632530441], [5.472670488150351, 51.43755488987925]]]}";51.4376120066,5.47269651015
1705;Cultuurhistorisch pand;Hooghuisstraat 9,9A,9B,9C,11;;;;;;;CP0102;https://beeldmateriaal.eindhoven.nl/monumenten/CP0102.pdf;76.218109;37.7731141056388;"{""type"": ""Polygon"", ""coordinates"": [[[5.478107436740177, 51.438079870866076], [5.478224020297018, 51.43798724136733], [5.478156403020359, 51.43795483612072], [5.478042868213599, 51.43804736429742], [5.478107436740177, 51.438079870866076]]]}";51.4380171453,5.47813300444
1706;Cultuurhistorisch pand;Willemstraat 9;;;;;;;CP0319;https://beeldmateriaal.eindhoven.nl/monumenten/CP0319.pdf;171.22551771;59.4453217202586;"{""type"": ""Polygon"", ""coordinates"": [[[5.474431503646941, 51.4381432763094], [5.4745441552703245, 51.43813386158668], [5.474499194424488, 51.437926738758975], [5.474409223688538, 51.43795940183013], [5.474393033647681, 51.43797136979367], [5.474431503646941, 51.4381432763094]]]}";51.4380421012,5.47446818304
1707;Cultuurhistorisch pand;Willemstraat 13, 13A;Woonhuis;;;;;;CP0114;https://beeldmateriaal.eindhoven.nl/monumenten/CP0114.pdf;140.2423687;55.5932371806913;"{""type"": ""Polygon"", ""coordinates"": [[[5.474354427909937, 51.4381498238696], [5.4743468201785515, 51.43811240073098], [5.474310482108543, 51.43811531329621], [5.47430286177038, 51.43807879802009], [5.474317629023037, 51.4380771330524], [5.474309996792298, 51.43804192114315], [5.474280043717887, 51.43804446038465], [5.474270626863008, 51.43800104314932], [5.474174398662174, 51.43803245859762], [5.474200851154426, 51.43815134459201], [5.474203410711706, 51.438162413128616], [5.474203314360097, 51.438162417694926], [5.474203368028228, 51.438162655854676], [5.474354427909937, 51.4381498238696]]]}";51.4380908836,5.47425392889
653;Cultuurhistorisch pand;Oude Stadsgracht 1;;;;;;;CP0238;https://beeldmateriaal.eindhoven.nl/monumenten/CP0238.pdf;1361.60088895;171.235859455165;"{""type"": ""Polygon"", ""coordinates"": [[[5.483436291498795, 51.43623610928522], [5.483994991025528, 51.436469153941836], [5.484155688192904, 51.43631891834991], [5.484183425440276, 51.436330194013244], [5.484153326978042, 51.436358272735426], [5.484193688836913, 51.436375164793446], [5.484244340887898, 51.436327905076126], [5.484203993414478, 51.436311004034934], [5.484197017827375, 51.436317517647204], [5.484169381006665, 51.43630612505068], [5.484223491877811, 51.43625553665164], [5.483665325156216, 51.43602213309801], [5.483584509834572, 51.43609763568712], [5.483436291498795, 51.43623610928522]]]}";51.4362474374,5.48383672293
660;Cultuurhistorisch pand;Stratumseind 73;;;;;;;CP0241;https://beeldmateriaal.eindhoven.nl/monumenten/CP0241.pdf;97.50973395;53.049660699593396;"{""type"": ""Polygon"", ""coordinates"": [[[5.482317607669043, 51.43628357200121], [5.482261223546917, 51.43630022013989], [5.482261226430712, 51.43630022373299], [5.482261237928477, 51.43630022012816], [5.482322560632183, 51.43637596254422], [5.482375229469399, 51.43644104963697], [5.482375275456653, 51.43644103341981], [5.482403079360648, 51.43647546607375], [5.482407083460789, 51.43648041376129], [5.482461034808143, 51.43645570470166], [5.482409950332713, 51.43639527338438], [5.482379491174408, 51.43635924201981], [5.482350321407574, 51.436323572735844], [5.482317607669043, 51.43628357200121]]]}";51.4363810096,5.48236207586
666;Cultuurhistorisch pand;Oranjestraat 3, 5;;;;;;;CP0245;https://beeldmateriaal.eindhoven.nl/monumenten/CP0245.pdf;151.825038;58.11972583026579;"{""type"": ""Polygon"", ""coordinates"": [[[5.471239380407328, 51.43631960291117], [5.471127270027014, 51.43639445159997], [5.471216359245983, 51.436446575561185], [5.471245374403791, 51.436427210985784], [5.471341633595593, 51.43648352738394], [5.471400611800242, 51.436444141304634], [5.47130441021135, 51.4363878608681], [5.471328527184049, 51.43637175371136], [5.471239380407328, 51.43631960291117]]]}";51.4364021465,5.47126235069
677;Cultuurhistorisch pand;St Catharinastraat 34 en 36;;;;;;;CP0306;https://beeldmateriaal.eindhoven.nl/monumenten/CP0306.pdf;67.3189238;38.91265171995101;"{""type"": ""Polygon"", ""coordinates"": [[[5.4717805413219, 51.436426715427764], [5.471867083825633, 51.43647622144341], [5.471920997343134, 51.43650706190043], [5.471981352318416, 51.43646584982433], [5.471886217605748, 51.43641140277965], [5.471852118908222, 51.43643468128532], [5.471806826346268, 51.4364087639184], [5.4717805413219, 51.436426715427764]]]}";51.4364543342,5.47188861517
678;Cultuurhistorisch pand;St Catharinastraat 32;;;;;;;CP0307;https://beeldmateriaal.eindhoven.nl/monumenten/CP0307.pdf;67.1934329;38.8973185610126;"{""type"": ""Polygon"", ""coordinates"": [[[5.4717805413219, 51.436426715427764], [5.47175425627675, 51.436444666931266], [5.471799736005168, 51.436470692046576], [5.471766161484055, 51.43649361239675], [5.471860268803818, 51.43654852589975], [5.471920997343134, 51.43650706190043], [5.4717805413219, 51.436426715427764]]]}";51.436491592,5.47183426252
679;Cultuurhistorisch pand;St Catharinastraat 30, 28;;;;;;;CP0308;https://beeldmateriaal.eindhoven.nl/monumenten/CP0308.pdf;138.4303058;51.9907082027531;"{""type"": ""Polygon"", ""coordinates"": [[[5.471860268803818, 51.43654852589975], [5.471765321223752, 51.43649418648469], [5.471766161484055, 51.43649361239675], [5.471730892041899, 51.43651768991176], [5.471684793231538, 51.43649130567208], [5.471658077179237, 51.43650953611551], [5.471628215542731, 51.43652993510508], [5.471673608894778, 51.43655590640007], [5.471642109776386, 51.43657741218853], [5.471737719604606, 51.4366321107695], [5.471799152316628, 51.43659024183216], [5.471860268803818, 51.43654852589975]]]}";51.4365559662,5.47173822847
684;Cultuurhistorisch pand;Grote Berg 14;;;;;;;CP0249;https://beeldmateriaal.eindhoven.nl/monumenten/CP0249.pdf;192.1114265;88.0368232916672;"{""type"": ""Polygon"", ""coordinates"": [[[5.47726099621284, 51.43647955611496], [5.477216146851188, 51.43652677235837], [5.477066146023806, 51.43662727557357], [5.477060585259701, 51.43663124207418], [5.477110386348331, 51.43665911345099], [5.477250394758056, 51.43656149158903], [5.477485675182139, 51.43639713569105], [5.477430333412227, 51.43636732721546], [5.4774239980045, 51.43637152624173], [5.477424416905965, 51.43637172726339], [5.47726099621284, 51.43647955611496]]]}";51.436508964,5.47727781468
692;Cultuurhistorisch pand;Keizersgracht 18;;;;;;;CP0251;https://beeldmateriaal.eindhoven.nl/monumenten/CP0251.pdf;271.12846995;80.5478540355087;"{""type"": ""Polygon"", ""coordinates"": [[[5.477309200855687, 51.43670398398276], [5.477223949152057, 51.43665444145378], [5.477166666698582, 51.436692948278555], [5.477093507660086, 51.43674212790474], [5.47714879671134, 51.4367742556583], [5.477360039733486, 51.43690026624874], [5.477370061226876, 51.43690623595436], [5.477462556604396, 51.43684404353991], [5.477431088206724, 51.43682890404407], [5.477409059391679, 51.436817099213684], [5.477263234145204, 51.43673895853419], [5.477309200855687, 51.43670398398276]]]}";51.4367818533,5.47727227878
700;Cultuurhistorisch pand;Prins Hendrikstraat 56;;;;;;;CP0296;https://beeldmateriaal.eindhoven.nl/monumenten/CP0296.pdf;124.9910869;52.0481136874194;"{""type"": ""Polygon"", ""coordinates"": [[[5.473612755722727, 51.43649476207576], [5.473508589237796, 51.43640330140712], [5.473462132535001, 51.436423908225784], [5.473489805642839, 51.436448264996535], [5.473467432253895, 51.436458187100385], [5.47344392236013, 51.43643749461852], [5.473387507516163, 51.43646253391004], [5.473487755962442, 51.436550755376516], [5.473612755722727, 51.43649476207576]]]}";51.4364793229,5.47350139415
705;Cultuurhistorisch pand;Anna van Egmondstraat 10,12,14;School;;;;;;CP0302;https://beeldmateriaal.eindhoven.nl/monumenten/CP0302.pdf;339.27007843499996;96.0763699412375;"{""type"": ""Polygon"", ""coordinates"": [[[5.470228179032408, 51.43658859836993], [5.470272680757478, 51.436556546261016], [5.470191905415393, 51.4365125683784], [5.470226606168379, 51.43648770792251], [5.470360948838081, 51.43656093261526], [5.470453669206703, 51.436491078262065], [5.470445505607741, 51.43647814041151], [5.47040275005926, 51.43645501616259], [5.470398283484494, 51.43645836314232], [5.470222337014393, 51.43636245380006], [5.470045461209221, 51.436488539027216], [5.470228179032408, 51.43658859836993]]]}";51.4364768718,5.47024734539
706;Cultuurhistorisch pand;Charlotte van Bourbonhof 46,47,48,49,50,51;School;;;;;;CP0009;https://beeldmateriaal.eindhoven.nl/monumenten/CP0009.pdf;724.79804471;121.12091144610301;"{""type"": ""Polygon"", ""coordinates"": [[[5.470228179032408, 51.43658859836993], [5.470045461209221, 51.436488539027216], [5.469693005698838, 51.436740118995736], [5.46963191487949, 51.43678375015806], [5.469745871466562, 51.43684510696936], [5.469766625964428, 51.43683013509413], [5.469837943294834, 51.436868942510834], [5.470228179032408, 51.43658859836993]]]}";51.4366829233,5.46993316806
709;Cultuurhistorisch pand;Oranjestraat 1;;;;;;;CP0011;https://beeldmateriaal.eindhoven.nl/monumenten/CP0011.pdf;331.0290175;81.6014013767492;"{""type"": ""Polygon"", ""coordinates"": [[[5.470867968339327, 51.4365660253437], [5.47098438401459, 51.4366345071966], [5.471121704980083, 51.43654334400509], [5.471167790475361, 51.43657045655927], [5.471278566102643, 51.43649689417706], [5.471118305752185, 51.436399797336264], [5.470867968339327, 51.4365660253437]]]}";51.4365177767,5.47107327005
717;Cultuurhistorisch pand;Bergstraat 24;;;;;;;CP0003;https://beeldmateriaal.eindhoven.nl/monumenten/CP0003.pdf;92.65809391500001;40.8683929010761;"{""type"": ""Polygon"", ""coordinates"": [[[5.4762976038080815, 51.43661358158581], [5.476289542493774, 51.436609695660174], [5.476266968819032, 51.43660368243393], [5.476250375273702, 51.43659926281472], [5.476211515569239, 51.43663070435842], [5.476244303568705, 51.43664653350388], [5.476201657305749, 51.436681016112665], [5.476291671323883, 51.436725487029854], [5.476377266113528, 51.43665376647071], [5.4762976038080815, 51.43661358158581]]]}";51.4366607534,5.47628387115
718;Cultuurhistorisch pand;Prins Hendrikstraat 57, 57A;;;;;;;CP0013;https://beeldmateriaal.eindhoven.nl/monumenten/CP0013.pdf;163.34090605;71.2813782461927;"{""type"": ""Polygon"", ""coordinates"": [[[5.47374589572906, 51.436552783917485], [5.473869358037236, 51.43665665505089], [5.473894533108066, 51.43666042053365], [5.473900096806684, 51.43665936471456], [5.473905774157313, 51.43665757173923], [5.473910831952115, 51.4366551769841], [5.473915112112389, 51.43665224348764], [5.473918485408553, 51.436648879210324], [5.473920822610818, 51.43664519211266], [5.473922066432137, 51.436641308078805], [5.473922173932813, 51.4366373350048], [5.473921131022057, 51.43663342570872], [5.473918981050086, 51.43662968802224], [5.473914843859324, 51.436626121702204], [5.473890674725301, 51.436605286881694], [5.473907544253722, 51.43659764293156], [5.473977858620015, 51.43667456054354], [5.474034225216749, 51.43665442881866], [5.473966192570428, 51.436582498253756], [5.473957272397919, 51.43657306679543], [5.473940230461336, 51.43658079177932], [5.47385204165138, 51.436504768343106], [5.47374589572906, 51.436552783917485]]]}";51.4365923563,5.4738842614
720;Cultuurhistorisch pand;Prins Hendrikstraat 53;;;;;;;CP0294;https://beeldmateriaal.eindhoven.nl/monumenten/CP0294.pdf;121.71122475;51.8260909262634;"{""type"": ""Polygon"", ""coordinates"": [[[5.473556407347454, 51.43663847886125], [5.47365588331001, 51.436720912049815], [5.473655758296804, 51.43672096877131], [5.473660968351311, 51.43672529474533], [5.473708329691731, 51.436703830554954], [5.47375488743209, 51.43674396632482], [5.47380437542546, 51.436721547714534], [5.473748461268106, 51.43667703244926], [5.47365304119305, 51.43659477610036], [5.473556407347454, 51.43663847886125]]]}";51.4366700584,5.47367489574
730;Cultuurhistorisch pand;Heilige Geeststraat 68;Woonhuis;;;;;;CP0020;https://beeldmateriaal.eindhoven.nl/monumenten/CP0020.pdf;84.30555738;39.04906158696429;"{""type"": ""Polygon"", ""coordinates"": [[[5.47452871099605, 51.43663240514415], [5.474450209188087, 51.43665897161628], [5.474535951142148, 51.43676333772497], [5.474622436343206, 51.436731511319785], [5.474596121026227, 51.436704641463834], [5.47455542615545, 51.43666308950843], [5.47452871099605, 51.43663240514415]]]}";51.436697819,5.47453471979
731;Cultuurhistorisch pand;Heilige Geeststraat 62,64,66;Woonhuis;;;;;;CP0022;https://beeldmateriaal.eindhoven.nl/monumenten/CP0022.pdf;168.5629345;67.12042089149189;"{""type"": ""Polygon"", ""coordinates"": [[[5.474272523143877, 51.43684705784811], [5.474372501707536, 51.436815279959575], [5.474453277856049, 51.436789610702625], [5.474535951142148, 51.43676333772497], [5.474450209188087, 51.43665897161628], [5.474446041536256, 51.43666055674696], [5.47447060605044, 51.43669095600393], [5.474442190637168, 51.436699930025284], [5.474450422059259, 51.4367101170114], [5.474401798173595, 51.436725470150904], [5.474320274400065, 51.436751211841376], [5.474220798613735, 51.436782629762426], [5.474272523143877, 51.43684705784811]]]}";51.4367710245,5.4743803945
737;Cultuurhistorisch pand;Charlotte van Bourbonhof 1 t/m 26;;;;;;;CP0007;https://beeldmateriaal.eindhoven.nl/monumenten/CP0007.pdf;951.4572627;190.47487742459;"{""type"": ""Polygon"", ""coordinates"": [[[5.470631262396006, 51.43673195540249], [5.471078678263709, 51.43697528078883], [5.470986942617185, 51.437041000138066], [5.47094006872606, 51.43701550604155], [5.470765157523841, 51.437141131619946], [5.470903549277094, 51.43721629253435], [5.471290353856788, 51.43693884975451], [5.470748800771216, 51.43664383601391], [5.470732972377947, 51.436654867489615], [5.470736082006309, 51.436656609060336], [5.470631262396006, 51.43673195540249]]]}";51.436921854,5.47096110247
741;Cultuurhistorisch pand;Kleine Berg 34,34A,34B;;;;;;;CP0030;https://beeldmateriaal.eindhoven.nl/monumenten/CP0030.pdf;174.71298932;52.904274456192006;"{""type"": ""Polygon"", ""coordinates"": [[[5.475010511440451, 51.43682693509033], [5.474970534583056, 51.43678433196213], [5.474935586978534, 51.43674691149423], [5.47490466017531, 51.43671378457234], [5.474887339055179, 51.436710885292285], [5.474755282609558, 51.436756845816724], [5.474851685489778, 51.43687184985896], [5.474905351355485, 51.43685636239738], [5.475010511440451, 51.43682693509033]]]}";51.4367911048,5.47488018903
743;Cultuurhistorisch pand;Bergstraat 5,7,7A,9;;;;;;;CP0032;https://beeldmateriaal.eindhoven.nl/monumenten/CP0032.pdf;228.75908885;62.27942033709879;"{""type"": ""Polygon"", ""coordinates"": [[[5.47646182535929, 51.43672253332751], [5.47642387474427, 51.436753303689535], [5.476376260561506, 51.43679193754412], [5.476338941641916, 51.43682220402859], [5.47651493869096, 51.43692176250061], [5.476609128234499, 51.43684281457513], [5.476632019575416, 51.4368259162597], [5.476563555527101, 51.436792944452996], [5.476580771819274, 51.43677897182339], [5.476540962229102, 51.4367600866197], [5.47646182535929, 51.43672253332751]]]}";51.4368210903,5.47648645751
747;Cultuurhistorisch pand;Prins Hendrikstraat 39;;;;;;;CP0035;https://beeldmateriaal.eindhoven.nl/monumenten/CP0035.pdf;109.56259348;52.592933226959794;"{""type"": ""Polygon"", ""coordinates"": [[[5.472972830354712, 51.43691492559288], [5.473089951650402, 51.43699701367653], [5.473127792504976, 51.43697538596297], [5.47310995053474, 51.43696319251502], [5.473133209568316, 51.436949899073724], [5.473123129349798, 51.43694300321436], [5.473133947165186, 51.43693682000891], [5.473182951379984, 51.43697030258159], [5.473207014892175, 51.43695654112022], [5.473160657691885, 51.43692347008166], [5.473139962041545, 51.43690879877081], [5.473112683724625, 51.43688946180057], [5.473097117724557, 51.436878426209546], [5.473072005344673, 51.4368606237956], [5.473055393078827, 51.43686830338959], [5.473041874766392, 51.436875456659635], [5.472972830354712, 51.43691492559288]]]}";51.4369277609,5.47308102148
749;Cultuurhistorisch pand;Prins Hendrikstraat 33;;;;;;;CP0037;https://beeldmateriaal.eindhoven.nl/monumenten/CP0037.pdf;187.0073838;65.7649895223069;"{""type"": ""Polygon"", ""coordinates"": [[[5.472966288123982, 51.43700750476388], [5.472896220517168, 51.43695872180995], [5.472809930475845, 51.437008051333756], [5.472746617864515, 51.4370442503313], [5.472863043999563, 51.43712380434711], [5.472894822453843, 51.43710564181051], [5.472929843976334, 51.43712957083475], [5.472947256026532, 51.43711961653519], [5.472978475907871, 51.4371409506189], [5.473006763288669, 51.437124777121525], [5.4729756154154945, 51.4371034969243], [5.472993501520555, 51.4370932636196], [5.472956089542568, 51.437067700437105], [5.472984578010866, 51.43705140994408], [5.472941261947675, 51.4370218062051], [5.472966288123982, 51.43700750476388]]]}";51.4370523879,5.47288522396
