Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
10163;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474998853911315, 51.43408985199696]}";51.434089852,5.47499885391
10165;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475056398350542, 51.43407014854349]}";51.4340701485,5.47505639835
10168;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474958182317696, 51.434045172099786]}";51.4340451721,5.47495818232
10169;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474987208343791, 51.43403531929628]}";51.4340353193,5.47498720834
10170;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.475016232921006, 51.43402546738552]}";51.4340254674,5.47501623292
10171;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474793445635261, 51.43398758350474]}";51.4339875835,5.47479344564
10397;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483203825354661, 51.428269475967326]}";51.428269476,5.48320382535
10399;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483294629687037, 51.428282142512565]}";51.4282821425,5.48329462969
10400;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483310715490286, 51.42826166650354]}";51.4282616665,5.48331071549
10401;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483326802716947, 51.42824119049111]}";51.4282411905,5.48332680272
10402;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483348816047049, 51.42822301158387]}";51.4282230116,5.48334881605
10403;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4833709890950875, 51.428204893663555]}";51.4282048937,5.4833709891
10405;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483416462293154, 51.42816926451364]}";51.4281692645,5.48341646229
10406;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483441813775895, 51.42815285629685]}";51.4281528563,5.48344181378
10408;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483492516686641, 51.42812003984665]}";51.4281200398,5.48349251669
10409;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483517868116544, 51.4281036325122]}";51.4281036325,5.48351786812
10414;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483657198838257, 51.428030178519805]}";51.4280301785,5.48365719884
10417;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483743508511907, 51.42798808580035]}";51.4279880858,5.48374350851
10419;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.48380133194602, 51.427960248433536]}";51.4279602484,5.48380133195
10423;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483914011871691, 51.428035946547475]}";51.4280359465,5.48391401187
10424;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483886853547709, 51.42804981077305]}";51.4280498108,5.48388685355
10425;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4838596952091, 51.42806367589122]}";51.4280636759,5.48385969521
10646;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47452445003903, 51.429371401892176]}";51.4293714019,5.47452445004
10647;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474445274023191, 51.42939752664452]}";51.4293975266,5.47444527402
10648;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474384856563808, 51.429421031474355]}";51.4294210315,5.47438485656
10652;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47390763524946, 51.42953607634568]}";51.4295360763,5.47390763525
10655;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473961684033573, 51.42945262650903]}";51.4294526265,5.47396168403
10659;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474370078627808, 51.42932459939877]}";51.4293245994,5.47437007863
9892;Potgieterstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476689639001826, 51.431582454658404]}";51.4315824547,5.476689639
9894;Potgieterstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.476807123063313, 51.43166168936148]}";51.4316616894,5.47680712306
9898;Philitestraat;Parkeerplaats laden/lossen;1.0;"{""type"": ""Point"", ""coordinates"": [5.45682286377073, 51.44901986427776]}";51.4490198643,5.45682286377
9900;Niet ingevuld;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.470427471438959, 51.43254422383827]}";51.4325442238,5.47042747144
9904;Kronehoefstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466704099660386, 51.452119927496256]}";51.4521199275,5.46670409966
9905;Kronehoefstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466790037891208, 51.452124981508234]}";51.4521249815,5.46679003789
9906;Kronehoefstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466876154085074, 51.45212813063774]}";51.4521281306,5.46687615409
9912;Kronehoefstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467394001198314, 51.452132414016596]}";51.452132414,5.4673940012
9913;Kronehoefstraat;Parkeerplaats laden/lossen;1.0;"{""type"": ""Point"", ""coordinates"": [5.467480082596475, 51.45213619642506]}";51.4521361964,5.4674800826
9914;Kronehoefstraat;Parkeerplaats laden/lossen;1.0;"{""type"": ""Point"", ""coordinates"": [5.467566134606305, 51.45214043811088]}";51.4521404381,5.46756613461
9920;Kronehoefstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466088734423102, 51.45202293703232]}";51.452022937,5.46608873442
9922;Benedictusstraat;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.468028294136795, 51.45196590072531]}";51.4519659007,5.46802829414
10173;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474849212811357, 51.43396800823116]}";51.4339680082,5.47484921281
10180;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474877097099587, 51.433958220134436]}";51.4339582201,5.4748770971
10181;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474904981377553, 51.43394843292986]}";51.4339484329,5.47490498138
10188;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474891675026073, 51.4338879401811]}";51.4338879402,5.47489167503
10192;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474911734179669, 51.43421974112135]}";51.4342197411,5.47491173418
10193;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474892171400831, 51.43420379736796]}";51.4342037974,5.4748921714
10196;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474833483149905, 51.434155967885594]}";51.4341559679,5.47483348315
10199;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474774796458595, 51.434108137473615]}";51.4341081375,5.47477479646
10428;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483778221526216, 51.42810526850999]}";51.4281052685,5.48377822153
10434;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483623656333363, 51.42819373557465]}";51.4281937356,5.48362365633
10436;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.48357888529402, 51.42822747749999]}";51.4282274775,5.48357888529
10668;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472925955628545, 51.42976881847194]}";51.4297688185,5.47292595563
10670;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473098201800103, 51.42971308480075]}";51.4297130848,5.4730982018
10671;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473163875017038, 51.42969134482912]}";51.4296913448,5.47316387502
10672;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473272617593588, 51.42965516232463]}";51.4296551623,5.47327261759
10673;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473381359997329, 51.42961897971883]}";51.4296189797,5.47338136
10674;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473250229131094, 51.42976662412989]}";51.4297666241,5.47325022913
10675;van Meursstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473360644599387, 51.429729917165446]}";51.4297299172,5.4733606446
10677;Karel de Grotelaan;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.467516692676644, 51.43338090097697]}";51.433380901,5.46751669268
10681;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467323625773833, 51.43332780583478]}";51.4333278058,5.46732362577
10682;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467275359837897, 51.43331453222344]}";51.4333145322,5.46727535984
10684;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467029378497039, 51.433258871671796]}";51.4332588717,5.4670293785
10689;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466633605002915, 51.43311046263235]}";51.4331104626,5.466633605
10200;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474755233777371, 51.43409219459596]}";51.4340921946,5.47475523378
10203;Deken van Somerenstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.474696545812388, 51.43404436414545]}";51.4340443641,5.47469654581
10446;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483526472750526, 51.42833658503126]}";51.428336585,5.48352647275
10449;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483590230682948, 51.42828683295057]}";51.428286833,5.48359023068
10450;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.4836114837761, 51.42827024921515]}";51.4282702492,5.48361148378
10453;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.483675241522837, 51.42822049708795]}";51.4282204971,5.48367524152
10692;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466306733170488, 51.43299147929471]}";51.4329914793,5.46630673317
10697;Karel de Grotelaan;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.466010436389736, 51.43288442116119]}";51.4328844212,5.46601043639
10703;Hagenkampweg Zuid;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467111555780568, 51.431877544178775]}";51.4318775442,5.46711155578
10705;Hagenkampweg Zuid;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.467110931989212, 51.43217567032472]}";51.4321756703,5.46711093199
5868;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473842519060699, 51.46894625319287]}";51.4689462532,5.47384251906
5870;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473919205394519, 51.46894208829127]}";51.4689420883,5.47391920539
5872;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472935051428292, 51.46882237812515]}";51.4688223781,5.47293505143
5882;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473274711376531, 51.46881392089287]}";51.4688139209,5.47327471138
6145;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471340353748392, 51.43357483816072]}";51.4335748382,5.47134035375
6146;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471308629140713, 51.43358220484058]}";51.4335822048,5.47130862914
6149;St Lambertusstraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.471308844445036, 51.433699003532354]}";51.4336990035,5.47130884445
6154;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471247907740401, 51.43379748253906]}";51.4337974825,5.47124790774
6156;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471147823124966, 51.43369103897425]}";51.433691039,5.47114782312
6158;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47112308368014, 51.43365726838654]}";51.4336572684,5.47112308368
6159;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471112464357854, 51.43363817510878]}";51.4336381751,5.47111246436
6410;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.470384981072675, 51.464334800326526]}";51.4643348003,5.47038498107
6411;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.470515968511234, 51.464340414463116]}";51.4643404145,5.47051596851
6412;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.470610390461726, 51.464338444858086]}";51.4643384449,5.47061039046
6419;Rodinstraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.47127995456133, 51.46399429189713]}";51.4639942919,5.47127995456
6424;Rodinstraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.471278813186347, 51.46371637696271]}";51.463716377,5.47127881319
6429;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.47164995700344, 51.463843828170425]}";51.4638438282,5.471649957
6432;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.471916472962505, 51.46384141525948]}";51.4638414153,5.47191647296
6433;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.472193676702545, 51.46385453083041]}";51.4638545308,5.4721936767
6436;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.472481525724622, 51.46385875985079]}";51.4638587599,5.47248152572
6439;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.472740941278237, 51.463860789754314]}";51.4638607898,5.47274094128
6441;Dupuislaan;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.47285822272441, 51.463867362329566]}";51.4638673623,5.47285822272
6706;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.472726772960055, 51.43744574851053]}";51.4374457485,5.47272677296
6708;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.472973157383537, 51.43734282666213]}";51.4373428267,5.47297315738
6714;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.473401614714613, 51.437171297467835]}";51.4371712975,5.47340161471
6715;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.473579670435089, 51.43715689594093]}";51.4371568959,5.47357967044
6716;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.47364810969621, 51.437128306988974]}";51.437128307,5.4736481097
6717;Heilige Geeststraat;Parkeerplaats Gehandicapten;1.0;"{""type"": ""Point"", ""coordinates"": [5.473707427259334, 51.43710543168571]}";51.4371054317,5.47370742726
6721;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474556521987916, 51.43750724110274]}";51.4375072411,5.47455652199
6724;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474492974637486, 51.437440697090075]}";51.4374406971,5.47449297464
6725;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474477723948156, 51.43742485430434]}";51.4374248543,5.47447772395
6732;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474325219365123, 51.43726958944921]}";51.4372695894,5.47432521937
6734;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474284544755711, 51.43722522572853]}";51.4372252257,5.47428454476
6737;Heilige Geeststraat;Parkeerplaats Vergunning;1.0;"{""type"": ""Point"", ""coordinates"": [5.474215906151283, 51.43714917265989]}";51.4371491727,5.47421590615
5887;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473428096634263, 51.46881243214144]}";51.4688124321,5.47342809663
5890;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473524513960182, 51.468808261874585]}";51.4688082619,5.47352451396
5891;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47355080778505, 51.46880824237823]}";51.4688082424,5.47355080779
5895;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473684476244378, 51.46880676791002]}";51.4688067679,5.47368447624
5898;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473774319077498, 51.468803968595005]}";51.4688039686,5.47377431908
5900;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47385319792851, 51.468802534657236]}";51.4688025347,5.47385319793
5904;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.473995642774021, 51.46879969601439]}";51.468799696,5.47399564277
6160;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471097155601737, 51.43361835712809]}";51.4336183571,5.4710971556
6163;St Lambertusstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.471050038477547, 51.43356035120854]}";51.4335603512,5.47105003848
6164;Gestelsestraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.47185896997649, 51.43340720078325]}";51.4334072008,5.47185896998
6167;Gestelsestraat;Parkeerplaats Afgekruist;1.0;"{""type"": ""Point"", ""coordinates"": [5.472066348597858, 51.43301043342078]}";51.4330104334,5.4720663486
6169;Gestelsestraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472019277790545, 51.433101442123]}";51.4331014421,5.47201927779
6170;Gestelsestraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472045992558292, 51.43305273998225]}";51.43305274,5.47204599256
6175;Willemstraat;Parkeerplaats;1.0;"{""type"": ""Point"", ""coordinates"": [5.472536591238335, 51.43843087139577]}";51.4384308714,5.47253659124
