Objectid ;Straat ;Type_en_merk ;Aantal ;Lon;Lat;geo_point_2d
3091;Aletta Jacobsplein;Parkeerplaats;1;5,470918452;51,44363055;"51,4436305452;5,47091845193"
3094;Aletta Jacobsplein;Parkeerplaats;1;5,470972683;51,4436795;"51,4436795034;5,4709726827"
3095;Aletta Jacobsplein;Parkeerplaats;1;5,470989511;51,44369466;"51,4436946551;5,4709895109"
3096;Aletta Jacobsplein;Parkeerplaats;1;5,471083386;51,44398741;"51,4439874114;5,47108338616"
3314;Biesterweg;Parkeerplaats;1;5,486972025;51,42574703;"51,4257470305;5,48697202534"
3320;Biesterweg;Parkeerplaats;1;5,487002823;51,42545749;"51,4254574876;5,48700282254"
3322;Biesterweg;Parkeerplaats;1;5,487017978;51,42558259;"51,4255825881;5,48701797771"
3325;Biesterweg;Parkeerplaats;1;5,48703488;51,42574388;"51,4257438755;5,48703488004"
3326;Biesterweg;Parkeerplaats;1;5,48704495;51,42581211;"51,4258121089;5,48704495039"
3330;Biesterweg;Parkeerplaats;1;5,486992703;51,4253665;"51,4253665039;5,48699270255"
3336;Biesterweg;Parkeerplaats;1;5,486904813;51,42526317;"51,4252631734;5,48690481335"
3345;Biesterweg;Parkeerplaats;1;5,486699934;51,42468057;"51,4246805674;5,48669993444"
3347;Biesterweg;Parkeerplaats;1;5,486649018;51,42457949;"51,4245794882;5,4866490176"
3560;Bomanshof;Parkeerplaats;1;5,484409218;51,43058206;"51,4305820614;5,48440921753"
3566;Bomanshof;Parkeerplaats;1;5,484556951;51,43060718;"51,4306071781;5,48455695121"
3570;Bomanshof;Parkeerplaats;1;5,484659383;51,43062309;"51,4306230923;5,48465938349"
3571;Bomanshof;Parkeerplaats;1;5,484693869;51,43063106;"51,4306310634;5,48469386883"
3576;Bomanshof;Parkeerplaats;1;5,484846662;51,43071526;"51,4307152581;5,48484666159"
3578;Bomanshof;Parkeerplaats;1;5,484794456;51,43070545;"51,4307054503;5,48479445633"
3579;Bomanshof;Parkeerplaats;1;5,484760968;51,43069994;"51,4306999413;5,48476096839"
3581;Bomanshof;Parkeerplaats;1;5,48469596;51,43068768;"51,4306876813;5,4846959599"
3794;Bomanshof;Parkeerplaats;1;5,483676076;51,4310625;"51,4310624959;5,48367607564"
3796;Bomanshof;Parkeerplaats;1;5,483692376;51,43102545;"51,431025449;5,48369237596"
3797;Bomanshof;Parkeerplaats;1;5,483694869;51,43101442;"51,4310144178;5,4836948691"
3805;Jan Smitzlaan;Parkeerplaats;1;5,48147058;51,43243627;"51,4324362717;5,48147057953"
3807;Jan Smitzlaan;Parkeerplaats;1;5,4812801;51,43226318;"51,4322631781;5,48128010004"
3808;Jan Smitzlaan;Parkeerplaats;1;5,48140618;51,43230889;"51,4323088914;5,4814061801"
2836;Jan Smitzlaan;Parkeerplaats Gehandicapten;1;5,482467632;51,43274901;"51,432749012;5,48246763162"
2837;Elzentlaan;Parkeerplaats Afgekruist;1;5,480687406;51,43253856;"51,4325385563;5,48068740606"
2840;Tesselschadelaan;Parkeerplaats Gehandicapten;1;5,483223244;51,43185746;"51,4318574604;5,48322324391"
2842;Tesselschadelaan;Parkeerplaats Gehandicapten;1;5,483406185;51,43195796;"51,4319579646;5,48340618457"
2845;Hertog Hendrik van Brabantplein;Parkeerplaats;1;5,486074781;51,43306247;"51,4330624689;5,48607478067"
2847;Hertog Hendrik van Brabantplein;Parkeerplaats;1;5,486271924;51,43303641;"51,433036414;5,48627192437"
2852;Hertog Hendrik van Brabantplein;Parkeerplaats;1;5,48630191;51,43284536;"51,4328453611;5,48630190974"
2854;Hertog Hendrik van Brabantplein;Parkeerplaats;1;5,486267542;51,43274658;"51,4327465778;5,4862675416"
2855;Hertog Hendrik van Brabantplein;Parkeerplaats;1;5,486244652;51,43268889;"51,43268889;5,48624465211"
2860;Geldropseweg;Parkeerplaats;1;5,488278644;51,43374534;"51,433745343;5,48827864421"
2861;Geldropseweg;Parkeerplaats;1;5,488345255;51,43370616;"51,4337061574;5,48834525525"
2864;Geldropseweg;Parkeerplaats;1;5,488682814;51,43368663;"51,433686628;5,48868281404"
3099;Aletta Jacobsplein;Parkeerplaats;1;5,471129957;51,44393021;"51,4439302099;5,47112995695"
3100;Aletta Jacobsplein;Parkeerplaats Afgekruist;1;5,471144855;51,4439127;"51,4439126982;5,47114485529"
3101;Aletta Jacobsplein;Parkeerplaats Afgekruist;1;5,471159751;51,44389403;"51,443894027;5,47115975148"
3104;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,47121006;51,44383565;"51,4438356542;5,47121005975"
3105;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,471223092;51,44382048;"51,4438204809;5,47122309242"
3106;Alberdingk Thijmlaan;Parkeerplaats;1;5,483568336;51,42788195;"51,4278819497;5,48356833576"
3112;Alberdingk Thijmlaan;Parkeerplaats;1;5,483749466;51,42780693;"51,4278069329;5,48374946612"
3113;Alberdingk Thijmlaan;Parkeerplaats;1;5,483783071;51,42779408;"51,4277940782;5,48378307109"
3348;Ventoselaan;Parkeerplaats;1;5,469245377;51,44027816;"51,440278163;5,46924537681"
3350;Biesterweg;Parkeerplaats;1;5,486732284;51,42456809;"51,4245680913;5,48673228366"
3356;Biesterweg;Parkeerplaats;1;5,486853607;51,42484572;"51,4248457199;5,48685360673"
3360;Biesterweg;Parkeerplaats;1;5,486916749;51,42501396;"51,4250139609;5,48691674865"
3587;Bomanshof;Parkeerplaats;1;5,484519634;51,43065337;"51,4306533662;5,48451963364"
3589;Bomanshof;Parkeerplaats;1;5,484463485;51,43064172;"51,4306417189;5,48446348453"
3595;Bomanshof;Parkeerplaats;1;5,484257632;51,43060497;"51,4306049652;5,48425763178"
3597;Bomanshof;Parkeerplaats;1;5,484199513;51,43059332;"51,4305933193;5,48419951278"
3598;Jan Smitzlaan;Parkeerplaats;1;5,483058713;51,43301042;"51,4330104209;5,48305871346"
3599;Bomanshof;Parkeerplaats;1;5,48482122;51,43079406;"51,4307940562;5,48482121986"
3601;Bomanshof;Parkeerplaats;1;5,484758194;51,43078795;"51,4307879518;5,48475819443"
3612;Bomanshof;Parkeerplaats;1;5,484409518;51,430723;"51,4307230036;5,48440951796"
3613;Bomanshof;Parkeerplaats;1;5,484390806;51,43072118;"51,4307211766;5,48439080595"
2869;Geldropseweg;Parkeerplaats;1;5,488396876;51,43384594;"51,4338459404;5,48839687584"
2870;Geldropseweg;Parkeerplaats;1;5,488332304;51,43388384;"51,4338838389;5,48833230386"
2873;Geldropseweg;Parkeerplaats;1;5,48875038;51,43348248;"51,4334824811;5,48875038042"
2875;Geldropseweg;Parkeerplaats;1;5,488939969;51,43337676;"51,4333767616;5,48893996944"
2876;Geldropseweg;Parkeerplaats;1;5,48901059;51,43334315;"51,4333431452;5,48901058962"
2877;Geldropseweg;Parkeerplaats Afgekruist;1;5,488874598;51,43341692;"51,4334169172;5,4888745983"
2878;Geldropseweg;Parkeerplaats Afgekruist;1;5,489397719;51,43317752;"51,4331775222;5,48939771887"
2879;Geldropseweg;Parkeerplaats;1;5,489329696;51,43320213;"51,43320213;5,48932969633"
2881;Geldropseweg;Parkeerplaats;1;5,489515412;51,4331275;"51,4331275048;5,48951541233"
3115;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,471239682;51,44370614;"51,4437061421;5,47123968225"
3116;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,471237778;51,44368747;"51,443687474;5,47123777796"
3118;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,471233971;51,44364314;"51,4436431446;5,4712339709"
3120;Aletta Jacobsplein;Parkeerplaats;1;5,470994523;51,44337732;"51,4433773246;5,47099452346"
3122;Aletta Jacobsplein;Parkeerplaats;1;5,471037523;51,4434123;"51,4434122955;5,47103752332"
3123;Aletta Jacobsplein;Parkeerplaats;1;5,471059965;51,44342978;"51,4434297803;5,47105996542"
3126;Aletta Jacobsplein;Parkeerplaats;1;5,471121668;51,44348224;"51,4434822386;5,47112166774"
3129;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1;5,471175873;51,44352536;"51,4435253631;5,47117587342"
3131;Dr Schaepmanlaan;Parkeerplaats Gehandicapten;1;5,484182906;51,42822763;"51,4282276294;5,48418290609"
3132;Aletta Jacobsplein;Parkeerplaats;1;5,470888264;51,44346024;"51,4434602406;5,47088826428"
3138;Aletta Jacobsplein;Parkeerplaats;1;5,471011647;51,44355348;"51,4435534812;5,4710116473"
3139;Aletta Jacobsplein;Parkeerplaats;1;5,471028475;51,44356863;"51,4435686329;5,47102847546"
3140;Alberdingk Thijmlaan;Parkeerplaats;1;5,484116066;51,42817717;"51,4281771687;5,48411606588"
3372;Ventoselaan;Parkeerplaats;1;5,469353651;51,44041431;"51,4404143099;5,46935365126"
3376;Ventoselaan;Parkeerplaats;1;5,469185736;51,44042467;"51,4404246664;5,46918573569"
3380;Ventoselaan;Parkeerplaats;1;5,469175645;51,44050787;"51,4405078727;5,46917564461"
3381;Ventoselaan;Parkeerplaats;1;5,469175679;51,44052707;"51,4405270724;5,46917567911"
3383;Ventoselaan;Parkeerplaats;1;5,469173708;51,44056675;"51,4405667498;5,46917370803"
3388;Ventoselaan;Parkeerplaats;1;5,46916776;51,44067426;"51,4406742585;5,4691677597"
3392;Ventoselaan;Parkeerplaats;1;5,469168008;51,4408125;"51,4408124951;5,46916800805"
3393;Ventoselaan;Parkeerplaats;1;5,469174189;51,44083424;"51,4408342433;5,46917418865"
3395;Ventoselaan;Parkeerplaats;1;5,469192691;51,44087774;"51,4408777445;5,46919269141"
3617;Bomanshof;Parkeerplaats;1;5,484257831;51,43069851;"51,4306985102;5,48425783087"
3624;Bomanshof;Parkeerplaats;1;5,484138768;51,43073308;"51,4307330809;5,48413876781"
3632;Bomanshof;Parkeerplaats;1;5,484300293;51,4307588;"51,4307587978;5,48430029334"
3633;Bomanshof;Parkeerplaats;1;5,484254001;51,43075022;"51,4307502162;5,48425400085"
2892;Stationsplein;Parkeerplaats;1;5,478596592;51,44198729;"51,441987286;5,47859659151"
2901;Stationsplein;Parkeerplaats;1;5,478376401;51,44206161;"51,4420616062;5,4783764015"
2903;Stationsplein;Parkeerplaats;1;5,478452025;51,44206644;"51,4420664367;5,47845202455"
2904;Stationsplein;Parkeerplaats;1;5,478485929;51,44206804;"51,4420680371;5,47848592937"
2906;Stationsplein;Parkeerplaats;1;5,478561552;51,44207287;"51,4420728676;5,47856155244"
2909;Stationsplein;Parkeerplaats;1;5,478688043;51,44208173;"51,44208173;5,47868804325"
2915;Geldropseweg;Parkeerplaats;1;5,490290931;51,43284921;"51,4328492144;5,4902909308"
2916;Geldropseweg;Parkeerplaats;1;5,490367478;51,43282362;"51,4328236188;5,49036747767"
3146;Aletta Jacobsplein;Parkeerplaats;1;5,471077229;51,44368176;"51,4436817561;5,4710772289"
3148;Aletta Jacobsplein;Parkeerplaats;1;5,471082893;51,44371908;"51,443719082;5,47108289285"
3149;Aletta Jacobsplein;Parkeerplaats Afgekruist;1;5,470700998;51,44314422;"51,4431442167;5,47070099842"
3151;Aletta Jacobsplein;Parkeerplaats;1;5,470742138;51,44317685;"51,443176852;5,47074213806"
3157;Aletta Jacobsplein;Parkeerplaats;1;5,470710605;51,44329237;"51,44329237;5,47071060461"
3158;Aletta Jacobsplein;Parkeerplaats;1;5,470677036;51,4433099;"51,443309895;5,4706770362"
3159;Aletta Jacobsplein;Parkeerplaats;1;5,470643442;51,44331342;"51,4433134157;5,47064344216"
3161;Aletta Jacobsplein;Parkeerplaats;1;5,470576189;51,44329247;"51,4432924664;5,47057618854"
3162;Aletta Jacobsplein;Parkeerplaats;1;5,470548181;51,44328316;"51,4432831562;5,47054818073"
3163;Aletta Jacobsplein;Parkeerplaats;1;5,470518289;51,44327384;"51,4432738384;5,47051828865"
3165;Aletta Jacobsplein;Parkeerplaats Afgekruist;1;5,470368753;51,44317012;"51,4431701172;5,47036875307"
3398;Ventoselaan;Parkeerplaats;1;5,469231727;51,44094172;"51,4409417163;5,4692317268"
3400;Ventoselaan;Parkeerplaats;1;5,46925843;51,4409865;"51,440986497;5,46925843029"
3404;Ventoselaan;Parkeerplaats;1;5,469315925;51,44106965;"51,4410696466;5,46931592507"
3410;Biesterweg;Parkeerplaats;1;5,488618234;51,42733232;"51,4273323173;5,48861823428"
3412;Biesterweg;Parkeerplaats;1;5,488699256;51,42737019;"51,4273701879;5,48869925642"
3638;Bomanshof;Parkeerplaats;1;5,484743541;51,43084151;"51,4308415097;5,48474354092"
3639;Bomanshof;Parkeerplaats;1;5,484781965;51,43084887;"51,4308488662;5,4847819652"
3640;Jan Smitzlaan;Parkeerplaats;1;5,483519531;51,43320515;"51,4332051488;5,48351953132"
3644;Jan Smitzlaan;Parkeerplaats;1;5,483882706;51,43335117;"51,4333511745;5,483882706"
3649;Jan Smitzlaan;Parkeerplaats;1;5,483759909;51,43340493;"51,4334049298;5,48375990857"
3650;Bomanshof;Parkeerplaats;1;5,484079887;51,43082299;"51,4308229898;5,48407988659"
3655;Bomanshof;Parkeerplaats;1;5,48424536;51,43085239;"51,4308523888;5,48424536032"
3663;Bomanshof;Parkeerplaats;1;5,484479783;51,43089404;"51,4308940444;5,48447978302"
2922;Stationsplein;Parkeerplaats;1;5,478560364;51,44212583;"51,4421258298;5,478560364"
2923;Stationsplein;Parkeerplaats;1;5,478518635;51,44212423;"51,4421242266;5,47851863456"
2924;Stationsplein;Parkeerplaats;1;5,478480816;51,44212181;"51,4421218113;5,47848081579"
2925;Stationsplein;Parkeerplaats;1;5,478439098;51,44211859;"51,4421185901;5,47843909751"
2932;Geldropseweg;Parkeerplaats Gehandicapten;1;5,490560407;51,43290643;"51,4329064312;5,49056040665"
2936;Geldropseweg;Parkeerplaats;1;5,490492915;51,43292351;"51,4329235066;5,49049291454"
3168;Aletta Jacobsplein;Parkeerplaats;1;5,470480721;51,44314904;"51,4431490396;5,47048072064"
3185;Aletta Jacobsplein;Parkeerplaats;1;5,470442612;51,44271975;"51,4427197501;5,47044261174"
3414;Biesterweg;Parkeerplaats;1;5,488773243;51,42740588;"51,4274058804;5,48877324264"
3416;Ventoselaan;Parkeerplaats;1;5,469487887;51,44102856;"51,4410285638;5,46948788676"
3417;Ventoselaan;Parkeerplaats;1;5,469473505;51,44100554;"51,441005536;5,46947350535"
3420;Ventoselaan;Parkeerplaats;1;5,469432418;51,44093645;"51,4409364511;5,46943241796"
3423;Biesterweg;Parkeerplaats;1;5,488826564;51,42724689;"51,427246887;5,48882656421"
3424;Biesterweg;Parkeerplaats;1;5,488801007;51,42723095;"51,4272309544;5,48880100652"
3427;Biesterweg;Parkeerplaats;1;5,488725225;51,42717658;"51,4271765761;5,48872522477"
3429;Biesterweg;Parkeerplaats;1;5,488764668;51,42711329;"51,4271132883;5,48876466833"
3433;Biesterweg;Parkeerplaats;1;5,488283781;51,42726551;"51,4272655076;5,48828378078"
3434;Biesterweg;Parkeerplaats;1;5,488347002;51,42721265;"51,4272126532;5,48834700176"
3436;Ventoselaan;Parkeerplaats;1;5,469538646;51,44079047;"51,4407904719;5,46953864642"
3440;Ventoselaan;Parkeerplaats;1;5,469579424;51,44068805;"51,4406880531;5,46957942419"
3441;Ventoselaan;Parkeerplaats;1;5,469587579;51,44066372;"51,440663724;5,46958757852"
3666;Bomanshof;Parkeerplaats;1;5,4845704;51,43091182;"51,4309118202;5,48457039966"
3669;Bomanshof;Parkeerplaats;1;5,484652153;51,43092714;"51,4309271404;5,48465215312"
3670;Bomanshof;Parkeerplaats;1;5,484682689;51,4309308;"51,4309308002;5,48468268939"
3672;Bomanshof;Parkeerplaats;1;5,484744748;51,43094183;"51,4309418313;5,48474474771"
3681;Bomanshof;Parkeerplaats;1;5,484408986;51,43093904;"51,430939038;5,48440898626"
3682;Bomanshof;Parkeerplaats;1;5,484367621;51,43093476;"51,4309347579;5,48436762065"
3683;Bomanshof;Parkeerplaats;1;5,484330193;51,43092925;"51,4309292521;5,48433019252"
3686;Bomanshof;Parkeerplaats;1;5,484231694;51,43091087;"51,4309108715;5,48423169449"
3690;Bomanshof;Parkeerplaats;1;5,484117444;51,43088942;"51,4308894208;5,48411744409"
2938;Stationsplein;Parkeerplaats;1;5,478295834;51,44219529;"51,4421952858;5,47829583385"
2944;Stationsplein;Parkeerplaats;1;5,478530546;51,4422114;"51,4422113983;5,47853054591"
2945;Stationsplein;Parkeerplaats;1;5,47857097;51,44221463;"51,4422146295;5,4785709698"
2947;Stationsplein;Parkeerplaats;1;5,478654419;51,44222026;"51,4422202628;5,47865441932"
2948;Stationsplein;Parkeerplaats;1;5,47870005;51,44222349;"51,4422234898;5,47870005001"
2954;Stationsplein;Parkeerplaats;1;5,478290718;51,44224825;"51,442248251;5,47829071842"
2956;Stationsplein;Parkeerplaats;1;5,478367651;51,44225308;"51,4422530806;5,47836765066"
2957;Stationsplein;Parkeerplaats;1;5,478406778;51,44225549;"51,4422554949;5,47840677843"
2959;Stationsplein;Parkeerplaats;1;5,478485007;51,44226113;"51,4422611324;5,47848500683"
2962;Stationsplein;Parkeerplaats;1;5,478608891;51,44226837;"51,44226837;5,47860889148"
2964;Stationsplein;Parkeerplaats;1;5,478693634;51,44227319;"51,4422731932;5,47869363399"
2971;Stationsplein;Parkeerplaats;1;5,480980631;51,44200111;"51,4420011111;5,48098063144"
3190;Aletta Jacobsplein;Parkeerplaats;1;5,469973945;51,44266875;"51,4426687501;5,46997394533"
3197;Aletta Jacobsplein;Parkeerplaats;1;5,470199752;51,44262893;"51,4426289313;5,47019975239"
3201;Aletta Jacobsplein;Parkeerplaats;1;5,4703192;51,44260901;"51,442609008;5,47031920026"
3205;Aletta Jacobsplein;Parkeerplaats;1;5,4699704;51,44277609;"51,4427760863;5,4699704003"
3206;Aletta Jacobsplein;Parkeerplaats;1;5,469981639;51,44279474;"51,4427947388;5,46998163896"
3207;Aletta Jacobsplein;Parkeerplaats;1;5,46998914;51,44281457;"51,4428145714;5,46998914004"
3209;Aletta Jacobsplein;Parkeerplaats;1;5,47000788;51,44285306;"51,4428530566;5,47000787981"
3211;Aletta Jacobsplein;Parkeerplaats;1;5,470026622;51,44289271;"51,4428927102;5,47002662173"
3448;Ventoselaan;Parkeerplaats;1;5,46941355;51,44069841;"51,4406984085;5,46941355003"
3452;Ventoselaan;Parkeerplaats;1;5,469448203;51,44060495;"51,4406049468;5,46944820264"
3456;Biesterweg;Parkeerplaats;1;5,488775344;51,42676789;"51,4267678889;5,48877534444"
3458;Biesterweg;Parkeerplaats Gehandicapten;1;5,488866607;51,42666551;"51,4266655091;5,48886660692"
3459;Biesterweg;Parkeerplaats laden/lossen;1;5,489233436;51,42625601;"51,4262560055;5,4892334357"
3460;Biesterweg;Parkeerplaats;1;5,48929659;51,42616795;"51,4261679509;5,48929658975"
3695;Bomanshof;Parkeerplaats;1;5,484519528;51,43106204;"51,4310620366;5,48451952794"
3698;Bomanshof;Parkeerplaats Gehandicapten;1;5,484408224;51,43103997;"51,4310399725;5,48440822359"
3699;Bomanshof;Parkeerplaats Gehandicapten;1;5,484371772;51,43103385;"51,4310338457;5,48437177187"
3702;Jan Smitzlaan;Parkeerplaats;1;5,483425978;51,43324913;"51,4332491269;5,48342597774"
3704;Jan Smitzlaan;Parkeerplaats;1;5,483295162;51,43319679;"51,433196795;5,48329516228"
3711;Bomanshof;Parkeerplaats;1;5,483406929;51,43072947;"51,4307294723;5,48340692902"
1903;Venbergsemolen;Parkeerplaats;1;5,481597517;51,44920861;"51,4492086071;5,48159751722"
1904;Venbergsemolen;Parkeerplaats;1;5,481581217;51,44918703;"51,4491870295;5,4815812168"
1906;Venbergsemolen;Parkeerplaats Gehandicapten;1;5,481742217;51,44938632;"51,4493863214;5,48174221664"
1911;Venbergsemolen;Parkeerplaats;1;5,481833938;51,44950311;"51,4495031086;5,48183393755"
1912;Venbergsemolen;Parkeerplaats;1;5,481888976;51,44957165;"51,4495716473;5,48188897577"
1913;Venbergsemolen;Parkeerplaats;1;5,481907319;51,44959323;"51,4495932322;5,48190731926"
1914;Venbergsemolen;Parkeerplaats;1;5,481925651;51,44961608;"51,4496160755;5,481925651"
1915;Venbergsemolen;Parkeerplaats;1;5,481941969;51,44963893;"51,4496389293;5,48194196877"
2711;Mathildelaan;Parkeerplaats Gehandicapten;1;5,473098155;51,44118574;"51,4411857379;5,47309815471"
2712;Aalsterweg;Parkeerplaats;1;5,48638008;51,42683424;"51,4268342408;5,48638007997"
2714;Aalsterweg;Parkeerplaats;1;5,486333256;51,42667854;"51,4266785428;5,48633325562"
2715;Aalsterweg;Parkeerplaats;1;5,48651328;51,42670734;"51,426707342;5,4865132799"
2717;Mathildelaan;Parkeerplaats;1;5,472387187;51,44124903;"51,4412490283;5,47238718696"
2718;Mathildelaan;Parkeerplaats;1;5,472469375;51,44123527;"51,4412352694;5,47246937515"
2719;Mathildelaan;Parkeerplaats;1;5,472553388;51,44122036;"51,4412203585;5,47255338778"
2720;Mathildelaan;Parkeerplaats;1;5,472633749;51,4412066;"51,4412066008;5,4726337492"
2723;Mathildelaan;Parkeerplaats;1;5,472889474;51,44118016;"51,4411801569;5,47288947426"
2724;Mathildelaan;Parkeerplaats;1;5,47297351;51,44117781;"51,4411778119;5,47297351028"
2725;Aalsterweg;Parkeerplaats;1;5,486554396;51,4268431;"51,4268430989;5,48655439629"
2727;Aalsterweg;Parkeerplaats;1;5,486602691;51,42698675;"51,4269867507;5,48660269068"
2979;Stationsplein;Parkeerplaats;1;5,480921681;51,44217266;"51,4421726624;5,48092168129"
2980;Stationsplein;Parkeerplaats;1;5,480914818;51,4421925;"51,4421924969;5,48091481799"
2983;Stationsplein;Parkeerplaats;1;5,480753405;51,44216332;"51,4421633236;5,48075340502"
2986;Stationsplein;Parkeerplaats;1;5,480804209;51,4420521;"51,442052102;5,48080420915"
2987;Stationsplein;Parkeerplaats;1;5,480813804;51,44202452;"51,442024517;5,48081380379"
2990;Stationsplein;Parkeerplaats;1;5,480703683;51,44212889;"51,442128892;5,48070368293"
3225;Biesterdwarsweg;Parkeerplaats;1;5,486639248;51,42656111;"51,4265611144;5,4866392477"
3226;Biesterdwarsweg;Parkeerplaats;1;5,486812857;51,42654296;"51,4265429617;5,486812857"
3228;Gagelstraat;Parkeerplaats;1;5,470711454;51,44054976;"51,4405497646;5,4707114535"
3229;Gagelstraat;Parkeerplaats;1;5,470812328;51,44057749;"51,4405774852;5,4708123284"
3230;Gagelstraat;Parkeerplaats;1;5,470904328;51,44061263;"51,4406126277;5,47090432841"
3468;Biesterweg;Parkeerplaats;1;5,489692063;51,42597422;"51,425974221;5,48969206252"
3469;Biesterweg;Parkeerplaats;1;5,489618246;51,42602619;"51,4260261866;5,48961824601"
3472;Biesterweg;Parkeerplaats;1;5,489291537;51,42635165;"51,426351648;5,48929153719"
3474;Biesterweg;Parkeerplaats;1;5,489188467;51,42647112;"51,426471117;5,48918846666"
3713;Bomanshof;Parkeerplaats;1;5,4834977;51,43074595;"51,4307459454;5,48349770034"
3714;Bomanshof;Parkeerplaats;1;5,483541834;51,43075378;"51,430753783;5,48354183414"
